2023-03-08	24199.1321514525
2023-03-09	27360.2100619855
2023-03-10	27469.8000503392
2023-03-11	27469.8000503392
2023-03-12	27469.8000503392
2023-03-13	27849.3248284714
2023-03-14	27847.7311091939
2023-03-15	23593.9489530532
2023-03-16	23446.0260496559
2023-03-17	24074.3087937833
2023-03-18	24074.3087937833
2023-03-19	24074.3087937833
2023-03-20	26580.7820779
2023-03-21	23364.5731135957
2023-03-22	26449.5604197561
2023-03-23	26952.0671669428
2023-03-24	26717.7579204004
2023-03-25	26717.7579204004
2023-03-26	26717.7579204004
2023-03-27	26956.7898252272
2023-03-28	27382.8302556628
2023-03-29	26955.115788529
2023-03-30	27284.8536615856
2023-03-31	27276.028647891
2023-04-01	27276.028647891
2023-04-02	27276.028647891
2023-04-03	25947.6243845153
2023-04-04	25180.3918805683
2023-04-05	26516.4922198071
2023-04-06	26586.9966122558
2023-04-07	25707.5519753033
2023-04-08	25707.5519753033
2023-04-09	25707.5519753033
2023-04-10	26708.9425426911
2023-04-11	25828.7616154842
2023-04-12	26078.0753241065
2023-04-13	26017.6711331538
2023-04-14	26236.5070211028
2023-04-15	26236.5070211028
2023-04-16	26236.5070211028
2023-04-17	26147.7054039667
2023-04-18	26211.2737558773
2023-04-19	26211.2737558773
2023-04-20	26211.2737558773
2023-04-21	26211.2737558773
2023-04-22	26211.2737558773
2023-04-23	26211.2737558773
2023-04-24	26201.1631695374
2023-04-25	27246.6592411348
2023-04-26	27465.0644145215
2023-04-27	27803.5803608278
2023-04-28	27627.2446380441
2023-04-29	28423.5499395641
2023-04-30	27845.6498114308
2023-05-01	28423.5499395641
2023-05-02	27914.990999748
2023-05-03	27600.6292100323
2023-05-04	26520.5380118285
2023-05-05	26652.2463193396
2023-05-06	26643.9438608245
2023-05-07	27098.4381399618
2023-05-08	26643.9438608245
2023-05-09	26643.9438608245
2023-05-10	27311.7135428818
2023-05-11	27854.6658740863
2023-05-12	27268.4632874378
2023-05-13	27268.4632874378
2023-05-14	27682.4125235823
2023-05-15	28174.6728501659
2023-05-16	28410.2322731326
2023-05-17	28410.2322731326
2023-05-18	27625.7585779922
2023-05-19	28169.0669062157
2023-05-20	27567.3269379692
2023-05-21	28278.5239656215
2023-05-22	27839.156302
2023-05-23	27844.5552877464
2023-05-24	27669.2908349083
2023-05-25	27914.990999748
2023-05-26	27846.3293748721
2023-05-27	27805.7843318792
2023-05-28	27786.0042492103
2023-05-29	27422.1798806458
2023-05-30	27119.8922593289
2023-05-31	27422.1798806458
2023-06-01	27290.4715731347
2023-06-02	27914.990999748
2023-06-03	27914.990999748
2023-06-04	27914.990999748
2023-06-05	27098.4381399618
2023-06-06	26512.2355533134
2023-06-07	27044.771408295
2023-06-08	27098.4381399618
2023-06-09	27176.4797158061
2023-06-10	27422.1798806458
2023-06-11	27422.1798806458
2023-06-12	27744.4116859423
2023-06-13	27744.4116859423
2023-06-14	28003.5051576135
2023-06-15	28489.3691816992
2023-06-16	27635.6498112703
2023-06-17	27832.0603577684
2023-06-18	28109.3571593724
2023-06-19	27622.7125326331
2023-06-20	27766.6401548738
2023-06-21	28500.8056308797
2023-06-22	28856.6466128948
2023-06-23	28148.949037788
2023-06-24	27117.7379672376
2023-06-25	26949.6912668357
2023-06-26	26854.8131465692
2023-06-27	26950.6382845229
2023-06-28	26864.9237329091
2023-06-29	26326.1188579095
2023-06-30	26172.7309272889
2023-07-01	25447.7846437319
2023-07-02	25219.5865046611
2023-07-03	24422.5855363241
2023-07-04	25204.9554289439
2023-07-05	25180.5817011261
2023-07-06	25196.0235952918
2023-07-07	24341.1853756297
2023-07-08	24100.9844910009
2023-07-09	24341.1853756297
2023-07-10	24881.2349634449
2023-07-11	25213.9708531302
2023-07-12	25718.6671137785
2023-07-13	26036.847130087
2023-07-14	26197.135582126
2023-07-15	26197.135582126
2023-07-16	26197.135582126
2023-07-17	26112.1626508072
2023-07-18	26148.8733222107
2023-07-19	26113.4775646146
2023-07-20	25969.0417175385
2023-07-21	25835.0698060328
2023-07-22	25667.3169827589
2023-07-23	25499.2702823569
2023-07-24	25509.3808686968
2023-07-25	25678.6411287807
2023-07-26	25366.4340720234
2023-07-27	24884.8614420835
2023-07-28	24884.8614420835
2023-07-29	24748.2005543248
2023-07-30	24507.7869493254
2023-07-31	24612.8074157473
2023-08-01	24612.8074157473
2023-08-02	24639.4952568365
2023-08-03	24411.4013922489
2023-08-04	25582.2555717042
2023-08-05	25035.9208188623
2023-08-06	25035.9208188623
2023-08-07	25509.3808686968
2023-08-08	24936.2980546062
2023-08-09	25062.1486254132
2023-08-10	24886.5226198414
2023-08-11	25069.358373549
2023-08-12	24963.0461158549
2023-08-13	24963.0461158549
2023-08-14	24926.4115768756
2023-08-15	24639.4952568365
2023-08-16	24327.2882000792
2023-08-17	24411.4013922489
2023-08-18	24171.2005076202
2023-08-19	24411.4013922489
2023-08-20	24411.4013922489
2023-08-21	24195.5798925681
2023-08-22	24507.7869493254
2023-08-23	24338.5266892415
2023-08-24	24195.5798925681
2023-08-25	24195.5798925681
2023-08-26	25195.3530585738
2023-08-27	25810.3494362918
2023-08-28	25678.6411287807
2023-08-29	25494.3177021093
2023-08-30	25794.8398642055
2023-08-31	26943.5219176425
2023-09-01	25941.5977092647
2023-09-02	25149.0821122123
2023-09-03	25149.0821122123
2023-09-04	25280.7904197234
2023-09-05	25885.2905835604
2023-09-06	25426.417446996
2023-09-07	25993.5810414319
2023-09-08	26721.3123894664
