2023-03-08	98129.7903184075
2023-03-09	83640.8027097759
2023-03-10	81490.3612772703
2023-03-11	81490.3612772703
2023-03-12	81490.3612772703
2023-03-13	77801.3919718002
2023-03-14	76136.7796946436
2023-03-15	84294.9599709707
2023-03-16	76164.9242564406
2023-03-17	77939.6707408603
2023-03-18	77939.6707408603
2023-03-19	77939.6707408603
2023-03-20	79878.5628673087
2023-03-21	86124.3853204773
2023-03-22	80839.5850855795
2023-03-23	78144.9153464678
2023-03-24	83143.2364238727
2023-03-25	83143.2364238727
2023-03-26	83143.2364238727
2023-03-27	78972.1333949083
2023-03-28	80207.3582113173
2023-03-29	77741.2287734073
2023-03-30	78466.8039237344
2023-03-31	77960.1384152876
2023-04-01	77960.1384152876
2023-04-02	77960.1384152876
2023-04-03	78906.5698139307
2023-04-04	65533.7916460349
2023-04-05	74933.0782280782
2023-04-06	73848.1164089626
2023-04-07	66827.5877681349
2023-04-08	66827.5877681349
2023-04-09	66827.5877681349
2023-04-10	76351.503729173
2023-04-11	68110.531861309
2023-04-12	65189.966798228
2023-04-13	74076.4342986595
2023-04-14	74446.9611551941
2023-04-15	74446.9611551941
2023-04-16	74446.9611551941
2023-04-17	73123.8614753855
2023-04-18	76993.0675732026
2023-04-19	72246.2451736886
2023-04-20	78082.7586470004
2023-04-21	71097.9057953127
2023-04-22	72246.2451736886
2023-04-23	71875.7183171539
2023-04-24	74029.9534395196
2023-04-25	70034.7652468862
2023-04-26	70302.7028210943
2023-04-27	69752.7762397469
2023-04-28	69707.7748605773
2023-04-29	73266.4882189847
2023-04-30	71519.1834263636
2023-05-01	72306.1043261259
2023-05-02	67490.7029114161
2023-05-03	67440.1713382762
2023-05-04	66750.8924582274
2023-05-05	66750.8924582274
2023-05-06	67439.8247359476
2023-05-07	67989.1676637356
2023-05-08	66425.7260130197
2023-05-09	66498.5933771818
2023-05-10	69442.7768666743
2023-05-11	70603.5543792521
2023-05-12	69526.1099167146
2023-05-13	69526.1099167146
2023-05-14	72776.966547933
2023-05-15	71697.6143352198
2023-05-16	72507.1254536791
2023-05-17	69696.910829554
2023-05-18	70533.5234980219
2023-05-19	72396.6967188471
2023-05-20	70378.0208975438
2023-05-21	72396.6967188471
2023-05-22	71689.4120212697
2023-05-23	72171.2243630833
2023-05-24	67656.3040801082
2023-05-25	67994.956626932
2023-05-26	69493.7380398078
2023-05-27	67490.7029114161
2023-05-28	68696.1097552162
2023-05-29	64994.4538992464
2023-05-30	65477.5325482246
2023-05-31	65986.5621353375
2023-06-01	66927.6361742514
2023-06-02	68805.0612711169
2023-06-03	69631.8974656951
2023-06-04	69293.2449188714
2023-06-05	69026.298785598
2023-06-06	67439.8247359476
2023-06-07	66090.0897872616
2023-06-08	66775.4257431414
2023-06-09	66624.4794750291
2023-06-10	64273.0257398624
2023-06-11	64273.0257398624
2023-06-12	67145.882041424
2023-06-13	73411.5706758486
2023-06-14	67402.7164707094
2023-06-15	71158.7305577558
2023-06-16	68663.9216545581
2023-06-17	67639.816824251
2023-06-18	68020.2623943836
2023-06-19	69242.2805542018
2023-06-20	67437.6859979476
2023-06-21	70324.1946288821
2023-06-22	68621.7772299193
2023-06-23	71010.16703347
2023-06-24	69237.2863121061
2023-06-25	68480.1073135369
2023-06-26	76370.2488487161
2023-06-27	75281.376512455
2023-06-28	69309.4938099938
2023-06-29	72506.1590539677
2023-06-30	65173.0914138994
2023-07-01	65110.0829790703
2023-07-02	66971.1913360153
2023-07-03	66567.1249617084
2023-07-04	65685.0046387081
2023-07-05	65789.5037519562
2023-07-06	65789.5037519562
2023-07-07	65669.1253357339
2023-07-08	65669.1253357339
2023-07-09	65741.9926998961
2023-07-10	68446.3860959523
2023-07-11	68473.6924735002
2023-07-12	68717.332634509
2023-07-13	69169.4923536055
2023-07-14	69149.0762055686
2023-07-15	69149.0762055686
2023-07-16	69181.0648572336
2023-07-17	69137.9472187601
2023-07-18	68747.330689848
2023-07-19	69916.2542030413
2023-07-20	69181.0648572336
2023-07-21	70241.580690207
2023-07-22	76271.1031329809
2023-07-23	76235.6835737315
2023-07-24	67963.0188786644
2023-07-25	71678.7107925153
2023-07-26	70014.3282109473
2023-07-27	73021.3057421076
2023-07-28	67266.0391463673
2023-07-29	66892.2871793333
2023-07-30	63515.6675241204
2023-07-31	64173.9250041863
2023-08-01	66819.4198151712
2023-08-02	66161.1623351053
2023-08-03	63182.935323265
2023-08-04	66552.2399747039
2023-08-05	66552.2399747039
2023-08-06	66380.4617510969
2023-08-07	69874.9363434027
2023-08-08	66830.1299652057
2023-08-09	69641.11320494
2023-08-10	67551.6834465866
2023-08-11	69401.7435671038
2023-08-12	66380.4617510969
2023-08-13	66336.8239528625
2023-08-14	66453.0715857136
2023-08-15	63466.5715178246
2023-08-16	66234.0296992674
2023-08-17	66161.1623351053
2023-08-18	63565.4823772695
2023-08-19	63565.4823772695
2023-08-20	63565.4823772695
2023-08-21	63515.6675241204
2023-08-22	63393.7041536625
2023-08-23	63393.7041536625
2023-08-24	63393.7041536625
2023-08-25	63638.3497414317
2023-08-26	66336.8239528625
2023-08-27	69709.3351747106
2023-08-28	66386.6388060117
2023-08-29	67510.9850531215
2023-08-30	69633.0172774311
2023-08-31	70327.0156919585
2023-09-01	67546.4046123709
2023-09-02	65077.0452147668
2023-09-03	68399.7415834657
2023-09-04	65077.0452147668
2023-09-05	65077.0452147668
2023-09-06	66944.1342936394
2023-09-07	67510.9850531215
2023-09-08	70956.8081797843
